biome,N,ncom,alt_stat,frt,srichness,isimpson
bor,10,287,18,6.2629764207189735,1,1.0
bor,10,288,18,21.279952455529543,1,1.0
bor,10,289,85,18.683187112000347,4,1.3915927222780096
bor,10,289,87,18.20582573215021,5,1.421929659690172
bor,10,289,91,19.834757555991224,6,1.502446581393845
bor,10,290,20,60.59086215084081,2,1.5752835228865332
bor,10,290,21,60.61139861324192,3,1.6018413652250192
bor,10,290,24,53.41759029327204,3,1.8764554505108333
bor,10,290,25,56.76085655803705,4,1.7159574563008602
bor,10,291,18,44.399258297007584,1,1.0
bor,10,292,18,174.13216362703344,1,1.0
bor,10,292,24,80.61718957136127,3,1.2740866610337191
bor,10,293,18,217.74898541131518,1,1.0
bor,10,294,18,169.80821159455346,1,1.0
bor,10,295,18,6.756569220331028,1,1.0
bor,10,296,189,23.665660776339422,6,1.8811617481695717
bor,10,297,18,304.60029729163983,1,1.0
bor,10,298,19,31.840455413111712,2,1.1465298830059207
bor,10,299,18,7.221716660563678,1,1.0
bor,10,300,18,349.70272157148383,1,1.0
bor,10,301,20,11.958786130955229,2,1.6692498510486196
bor,10,301,21,11.698189010678755,3,1.7177588302040045
bor,10,302,38,105.39846880737943,3,1.9290650752908718
bor,10,302,213,91.46918837817763,4,2.0180048308936325
bor,10,303,41,15.47752624878251,5,4.902855322209986
bor,10,304,18,308.05451869910695,1,1.0
bor,10,305,24,61.68155744307201,3,1.8478689222229043
bor,10,305,25,76.36608229356048,4,1.6384749639460845
bor,10,306,94,25.46863293262673,4,3.0874956664583526
bor,10,306,95,25.15738230781841,5,3.117085988396582
bor,10,307,88,17.223378995439244,4,3.2913440959106013
bor,10,307,177,16.106550153058578,5,3.3064433765854093
bor,10,308,30,16.44543724522382,3,2.974257623850635
bor,10,308,61,16.511873339123433,4,3.4216763891482853
bor,10,308,225,15.8041893004228,5,3.9994986394425296
bor,10,309,20,424.6647571595156,2,1.3536245863684426
bor,10,309,28,270.8866101309933,3,1.7336585549949821
bor,10,310,28,8.105463276260586,3,2.258984561207874
bor,10,311,18,13.007145628174376,1,1.0
bor,10,312,18,355.33180513529356,1,1.0
bor,10,313,19,326.372210899819,2,1.3049173792646975
bor,10,314,18,367.683828867821,1,1.0
bor,10,315,18,41.42691235341186,1,1.0
bor,10,316,18,6.285392576992759,1,1.0
bor,10,317,18,130.01310660247452,1,1.0
bor,10,318,21,107.91004694642477,3,1.2532344181669444
bor,10,319,18,60.966395336489626,1,1.0
bor,10,320,18,8.03040684415364,1,1.0
bor,10,321,29,61.67795390090188,4,2.65420064158964
bor,10,321,134,53.33525430272045,5,2.908974231345152
bor,10,322,18,43.62757750369831,1,1.0
bor,10,323,18,306.2643785295858,1,1.0
bor,10,324,18,150.79392084595418,1,1.0
bor,10,324,19,119.06994078976749,2,1.0384344410298187
bor,10,325,200,34.02336758898789,7,3.3044079208217254
bor,10,326,22,23.334002386781354,2,1.3002242956808692
bor,10,326,30,22.32663769457288,3,1.448446010760767
bor,10,327,18,6.401985180996754,1,1.0
bor,10,328,18,78.03123668755805,1,1.0
bor,10,328,19,70.61730909717207,2,1.0222449171781705
bor,10,329,51,15.11127438771292,3,2.7229200390213864
bor,10,329,59,15.685298326981034,4,2.80847378487195
bor,10,329,73,16.05128283011692,5,2.790479552783268
bor,10,330,31,18.044911164719984,4,3.056818834874495
bor,10,330,47,14.93861865310146,5,2.5351282940278237
bor,10,331,38,11.123451582319168,3,2.036893096385631
bor,10,332,18,30.15234725467295,1,1.0
bor,10,333,18,30.532997619835196,1,1.0
bor,10,334,18,174.24066479229836,1,1.0
bor,10,335,18,14.818097876367206,1,1.0
bor,10,336,18,194.4391247820214,1,1.0
bor,10,337,29,8.686672645953232,4,2.5309182959880694
bor,10,338,18,63.42733496028672,1,1.0
bor,10,339,22,16.91030019633389,2,1.9270689512469528
bor,10,340,175,13.014578179331721,5,2.5574791271658874
bor,10,341,204,9.101929144563043,4,2.4577721279283367
bor,10,342,18,255.9264387799402,1,1.0
bor,10,343,18,78.37104342766004,1,1.0
bor,10,344,35,16.348897586424826,3,1.9063244570297562
bor,10,345,29,90.81950495765243,4,1.6861181447844407
bor,10,345,33,90.69737780556135,5,1.6796431523709374
bor,10,346,157,15.041809171593968,5,2.2422066375027105
bor,10,347,22,414.4624154022125,2,1.0155796771442567
bor,10,347,24,241.10958904076568,3,1.0101932106470177
bor,10,348,18,104.64068040898125,1,1.0
bor,10,349,18,93.25194166832343,1,1.0
bor,10,350,18,293.2662732657573,1,1.0
bor,10,350,19,192.91309589034884,2,1.090776651504461
bor,10,351,18,20.64694324424286,1,1.0
bor,10,352,18,186.80453950038995,1,1.0
bor,10,353,19,76.4497809248068,2,1.0444233598898771
bor,10,354,18,302.75374416268795,1,1.0
bor,10,355,18,364.3907325953819,1,1.0
bor,10,356,18,19.138399362767416,1,1.0
bor,10,357,18,24.591273339522537,1,1.0
bor,10,357,19,23.42230248384855,2,1.0887990325363073
bor,10,358,55,19.456827290420463,4,3.462684264081979
bor,10,359,21,34.52006258490381,3,1.4246834438532225
bor,10,359,29,19.899787152760663,4,2.09023259835509
bor,10,359,45,16.012701549517956,5,2.795734837325458
bor,10,360,18,14.03120709176958,1,1.0
bor,10,361,18,267.8812732096523,1,1.0
bor,10,362,24,49.17916215845356,3,2.2049350907011647
bor,10,362,55,41.45669219226147,4,2.689312401368667
bor,10,363,18,8.021098236502961,1,1.0
bor,10,364,180,24.675061861375543,7,3.45897371114426
bor,10,365,18,59.93954516116592,1,1.0
bor,10,366,18,50.98753665100059,1,1.0
bor,10,367,19,7.730458417352875,2,1.238056150639513
bor,10,368,147,19.32966036181519,5,4.315937533949062
bor,10,369,27,18.859788058933283,3,2.464275647614302
bor,10,369,31,21.33192752049236,4,2.449328715319625
bor,10,369,47,19.142954609471683,5,3.4513462564789474
bor,10,370,18,137.08280533010182,1,1.0
bor,10,371,38,11.54624248888422,3,1.868226159414081
bor,10,372,26,65.58737635126171,2,1.1469762915238948
bor,10,372,28,65.88223885489982,3,1.1537021887043157
bor,10,373,18,331.65219806288815,1,1.0
bor,10,374,18,206.37613352796674,1,1.0
bor,10,375,22,51.52035756442004,2,1.2932214949329632
bor,10,376,18,102.31635813717116,1,1.0
bor,10,377,18,218.87660359824034,1,1.0
bor,10,378,90,19.186328962359344,5,3.5637720273616846
bor,10,379,18,66.42041285727707,1,1.0
bor,10,380,31,55.85903929160705,4,2.497073705639503
bor,10,381,18,10.52364965698875,1,1.0
bor,10,381,19,9.686680450259232,2,1.0562066585807373
bor,10,382,60,18.88903277061468,5,3.1360939293673074
bor,10,383,214,9.246919666975392,5,2.8399387025921787
bor,10,384,18,393.5934200692582,1,1.0
bor,10,385,18,129.97666285869192,1,1.0
bor,10,385,20,88.81723536734037,2,1.022477570265785
bor,10,386,19,85.430717013755,2,1.2226086591176317
bor,10,387,18,9.78556107070912,1,1.0
bor,10,388,18,12.575919457599026,1,1.0
bor,10,388,19,11.895231572079908,2,1.0200720438427144
bor,10,389,18,69.07513015267446,1,1.0
bor,10,390,18,101.21694394679031,1,1.0
bor,10,391,18,263.11164556813344,1,1.0
bor,10,392,18,304.1977204124365,1,1.0
bor,10,393,28,33.42586079230347,3,2.965368457342558
bor,10,393,86,32.984537890087395,4,3.1634600868604683
bor,10,394,215,20.625457389395624,4,1.8472064051917316
bor,10,395,38,52.84320235871553,3,1.377418613040704
bor,10,396,233,15.822268533045301,7,3.9674727571041792
bor,10,397,43,31.36465700077821,4,3.7247395201812075
bor,10,397,146,27.478731770160554,5,3.7715570416211808
bor,10,398,18,62.036761045071906,1,1.0
bor,10,399,23,167.02791390595448,3,1.2945509507237627
bor,10,400,36,5.321690716652746,3,1.051804411652691
bor,10,400,44,5.471004816276382,4,1.0821238922468193
bor,10,401,18,243.531349549521,1,1.0
bor,10,402,188,20.00486665429244,6,2.44079391407764
bor,10,403,155,12.383151449078087,4,3.8776474573092297
bor,10,404,18,385.3594986079033,1,1.0
bor,10,405,121,26.577503590011997,6,4.103860384195494
bor,10,406,18,281.2634916683999,1,1.0
bor,10,407,19,104.667076388182,2,1.4832626280511534
bor,10,408,211,15.085793170590932,4,2.283634512909978
bor,10,408,228,14.012575034630268,5,2.2303199919963386
bor,10,408,232,15.526496820721384,6,2.2844051982295137
bor,10,408,240,15.864021600226224,5,2.4469526032926505
bor,10,408,242,15.200285454571466,6,2.3755344827730216
bor,10,409,37,11.007901945723113,4,2.9184202784791013
bor,10,410,18,29.855806323348613,1,1.0
bor,10,411,28,35.74505028337589,3,2.9817633235157768
bor,10,411,133,34.38759565422098,4,2.667698381078138
bor,10,412,67,47.97688102677636,4,1.7766541026330442
bor,10,412,68,48.39023270487592,5,1.791777750063036
bor,10,412,69,37.35498536679196,5,1.991142950003722
bor,10,412,70,49.36023328360776,6,1.856777292358643
bor,10,413,26,8.076506656363541,2,1.0184978162612706
bor,10,414,18,104.77477000762956,1,1.0
bor,10,415,52,8.587414831793883,4,3.1508617502734912
bor,10,415,56,8.591282420840463,5,3.2571243285002605
bor,10,415,70,9.429655364120164,6,3.8853525551728745
bor,10,416,18,282.8165386524392,1,1.0
bor,10,417,18,293.1710653423831,1,1.0
bor,10,418,19,41.119795979721275,2,1.095854360240655
bor,10,418,23,35.43522586642173,3,1.1570814986739535
bor,10,419,18,18.96922015911475,1,1.0
bor,10,420,18,72.13997716367305,1,1.0
bor,10,421,18,73.90795570639605,1,1.0
bor,10,421,19,64.91866730008765,2,1.0434332900655259
bor,10,422,20,94.52464233203789,2,1.479474763798688
bor,10,423,53,124.89411612342673,3,1.668953655321816
bor,10,423,56,172.11461005718982,5,1.5243567079778422
bor,10,424,40,22.548849937363034,4,3.264683616210282
bor,10,425,18,14.641860240987876,1,1.0
bor,10,426,83,26.18353440775124,5,1.9308023979320728
bor,10,427,20,317.8515612401475,2,1.4171846274642468
bor,10,427,24,285.7607498988422,3,1.439553774886427
bor,10,427,40,175.04124201248635,4,1.675399782207832
bor,10,428,22,18.653023092343773,2,1.17086934940816
bor,10,429,19,81.69564045305707,2,1.3838919743796239
bor,10,429,21,68.78362840855559,3,1.5072096525809289
bor,10,430,18,104.28248393116093,1,1.0
bor,10,431,18,32.190964947444506,1,1.0
bor,10,432,18,13.3425897742347,1,1.0
bor,10,432,22,12.686322230720048,2,1.0538530466570728
bor,10,433,210,28.99263377891343,6,3.137258981761353
bor,10,433,217,31.38019767644614,7,3.731951841980798
bor,10,434,39,11.897621953229423,4,2.3933725148342204
bor,10,435,81,18.416477726562736,4,2.8125718964632447
bor,10,436,30,16.005190468196442,3,2.45316738372509
bor,10,437,18,209.86047659586666,1,1.0
bor,10,438,18,309.7905990882053,1,1.0
bor,10,439,18,294.2445253333112,1,1.0
bor,10,440,139,7.5972198358038625,3,1.9741944148251607
bor,10,441,11,20.687220087670905,5,2.3783305474323395
bor,10,441,229,21.828791585129295,5,2.4899091868122842
bor,10,441,230,20.954074681616312,6,2.469125588481075
bor,10,442,18,150.56829098918712,1,1.0
bor,10,443,147,12.591565609929889,5,1.7718423424531105
bor,10,444,136,36.16296291408907,5,2.539560897662352
bor,10,445,20,93.34343954796549,2,1.3263165063684037
bor,10,445,24,81.2670373373664,3,1.4945185069940528
bor,10,446,142,64.81793275220143,4,2.950915839260503
bor,10,446,148,69.3706982975056,5,2.9295313867218096
bor,10,447,18,185.91152663544355,1,1.0
bor,10,448,22,25.75520406722337,2,1.9401337767154356
bor,10,448,24,24.900847981232317,3,1.9297449860340028
bor,10,448,38,23.83552379061675,3,1.9732524457754983
bor,10,449,181,30.32197407523428,5,3.2616581784527092
bor,10,449,182,30.72778282694384,6,3.3305312974845047
bor,10,450,135,64.50328046144766,4,2.222374667932957
bor,10,450,137,69.72314284471291,5,2.3600832593332446
bor,10,450,150,65.7334752785901,6,2.3641318307486348
bor,10,451,119,34.97543080581393,5,3.2144106708060547
bor,10,451,198,42.57975951446522,6,3.524554624183513
bor,10,451,274,45.392932589957056,7,3.903852046186619
bor,10,452,64,10.677145435728098,3,2.0840345182014466
bor,10,453,124,40.8132885219429,6,4.623035138610652
bor,10,453,202,39.21887946103085,7,4.60171447487736
bor,10,454,18,41.183716315728226,1,1.0
bor,10,455,20,49.39017870083907,2,1.0958669768836802
bor,10,456,13,31.249529184674927,5,4.281048096380149
bor,10,456,14,33.65205798372795,6,4.468814506931462
bor,10,456,15,36.92729503168875,6,4.568403265358491
bor,10,456,250,30.229784015464737,6,4.239807363804999
bor,10,456,251,30.82014205987477,7,4.357236666602603
bor,10,457,216,19.217449659089528,5,3.5260203421007
bor,10,458,18,423.03776495674606,1,1.0
bor,10,459,19,148.41220895660007,2,1.3850932917344652
bor,10,459,21,113.59084370454725,3,1.5381324325860692
bor,10,460,56,21.69719872215145,5,2.3426195498819347
bor,10,461,18,13.926263770303521,1,1.0
bor,10,462,18,107.08796971658955,1,1.0
bor,10,463,31,15.655711173259908,4,2.6981446940382585
bor,10,463,62,11.949115946237399,5,3.718881334624054
bor,10,464,34,119.00671885180428,2,1.3391686952078208
bor,10,464,36,87.70492670028963,3,1.4568232544015867
bor,10,464,38,75.09560663083812,3,1.5597049788092594
bor,10,464,40,85.50462884616694,4,1.5424827752707226
bor,10,464,41,12.96471802170626,5,2.19370667871464
bor,10,465,18,77.72784255356554,1,1.0
bor,10,466,18,249.41547806012707,1,1.0
bor,10,467,38,19.979092389541147,3,2.762721658047777
bor,10,468,20,314.02427176965745,2,1.048010873628044
bor,10,469,24,20.51551588522345,3,1.2263253265266993
bor,10,469,25,22.017609076098296,4,1.2267606634548367
bor,10,470,28,11.979485913389297,3,2.247510676952851
bor,10,470,44,11.289449588352925,4,2.462846097415031
bor,10,471,18,77.24521015088654,1,1.0
bor,10,472,18,214.50197118277515,1,1.0
bor,10,473,18,385.93618021877654,1,1.0
bor,10,474,55,6.3458044827407045,4,1.9848735053598627
bor,10,475,38,8.216433853172488,3,2.890626104748305
bor,10,476,18,10.319132315403307,1,1.0
bor,10,477,18,302.03072935626153,1,1.0
bor,10,478,53,15.832436331959398,3,2.057735800284599
bor,10,479,20,185.11913273549092,2,1.2316225584654081
bor,10,480,18,208.7067039848456,1,1.0
bor,10,480,22,155.32428267760113,2,1.0706978057740941
bor,10,481,191,22.61065859176722,5,2.4046922655908114
bor,10,482,21,65.93043722300806,3,1.5115848008518233
bor,10,482,25,36.74602905417104,4,1.8621811076981067
bor,10,483,18,11.491014273773269,1,1.0
bor,10,484,18,10.554399927051929,1,1.0
bor,10,485,18,309.6405256733437,1,1.0
bor,10,485,19,264.68370489738663,2,1.0287536139551712
bor,10,485,29,159.88327827014933,4,1.6056968409425487
bor,10,486,42,83.9575834123807,3,1.424522414388602
bor,10,486,43,74.82950084447856,4,1.5916090081496705
bor,10,487,18,320.2228152728572,1,1.0
bor,10,488,18,296.6709130975113,1,1.0
bor,10,489,121,26.867715216726484,6,4.565072022037414
bor,10,490,23,77.76064361820333,3,2.0707143795421676
bor,10,490,184,40.25383712306269,6,4.274146836286919
bor,10,491,21,26.733226021641645,3,1.5204513228800771
bor,10,492,18,11.721721653644265,1,1.0
bor,10,493,18,391.3569377968942,1,1.0
bor,10,494,18,225.80323202964541,1,1.0
bor,10,495,18,59.780098473485744,1,1.0
bor,10,496,18,415.410640068379,1,1.0
bor,10,496,21,110.9947031964138,3,1.4362903403765508
bor,10,497,18,34.87447328955447,1,1.0
bor,10,498,19,15.789943755447025,2,1.2605917714618944
bor,10,499,92,11.02561806598965,3,1.8538799338465175
bor,10,499,96,11.76653869206109,4,1.7912424370410924
bor,10,500,19,290.2405833447392,2,1.0963493008962808
bor,10,501,18,152.9315186986116,1,1.0
bor,10,502,165,24.10081082663078,6,5.136710703477602
bor,10,502,166,24.308895087280284,7,5.148751321840091
bor,10,503,103,15.27509418232964,6,3.712995505954543
bor,10,504,18,84.36584789797652,1,1.0
bor,10,504,20,76.33242243626444,2,1.0879841486635915
bor,10,504,24,63.77896813998002,3,1.4302486182769605
bor,10,504,32,55.40194049461505,4,1.9012474455760326
bor,10,505,18,88.91613390991277,1,1.0
bor,10,506,18,200.8194791053534,1,1.0
bor,10,507,19,16.45291013850313,2,1.5227904391768718
bor,10,508,37,14.84490966282463,4,2.132261703529993
bor,10,508,41,14.656375649984469,5,2.261593803359858
bor,10,509,208,34.49495260266431,5,3.2644604910536166
bor,10,510,18,277.0903992810757,1,1.0
bor,10,511,163,33.83799464494997,5,2.954261626684731
bor,10,511,263,39.31326964631387,6,3.273640582119529
bor,10,512,22,80.43865090111758,2,1.0651855350375428
bor,10,513,22,14.488444214264595,2,1.9343378592826241
bor,10,514,20,190.79342235985098,2,1.4066201699720344
bor,10,514,24,125.88593383215216,3,1.4638134472681565
bor,10,515,22,37.37223639369987,2,1.6743249007143393
bor,10,515,24,40.902037024359515,3,1.613181896975708
bor,10,516,192,27.411603919249696,5,3.198237635495066
bor,10,517,22,16.665700110096257,2,1.6415963886016727
bor,10,518,18,117.70414348015781,1,1.0
bor,10,519,118,34.601067581441825,7,5.273428091074179
bor,10,520,18,62.426443144663295,1,1.0
bor,10,521,18,148.73971250889954,1,1.0
bor,10,521,20,116.20970783683666,2,1.0233141349846173
bor,10,522,80,269.91278538732684,3,2.2577638073233404
bor,10,522,82,226.4261519303924,4,2.184321831393771
bor,10,522,174,63.99591627097502,4,2.925454607913681
bor,10,522,175,22.151615143872753,5,2.7200236112622265
bor,10,523,49,51.220261664384694,6,3.2035817382580047
bor,10,523,78,54.495318380183406,7,2.8805987941818634
bor,10,523,231,47.153760661673815,7,2.798329254417017
bor,10,523,234,40.235800399800176,8,2.8713903481691023
bor,10,524,18,56.23814121657508,1,1.0
bor,10,525,45,7.6288522194064825,5,2.707555060149088
bor,10,526,18,73.71588805507625,1,1.0
bor,10,527,18,213.686634203145,1,1.0
bor,10,528,61,26.44551885197295,4,2.992417709914489
bor,10,528,225,18.39540396980861,5,3.511669139211379
bor,10,529,18,175.67934016370918,1,1.0
bor,10,530,18,121.94555767599599,1,1.0
bor,10,531,18,70.87985301914651,1,1.0
bor,10,532,18,110.55429739741221,1,1.0
bor,10,533,7,54.45763634398847,4,1.4810861442298149
bor,10,533,159,55.73941187407964,5,1.5182910776165204
bor,10,534,19,269.2777956844034,2,1.2031708486104928
bor,10,534,23,45.01130277890302,3,2.214393918795237
bor,10,534,54,17.81436399217176,4,1.8684747806646884
bor,10,535,18,45.07177662929889,1,1.0
bor,10,536,18,11.976743878247454,1,1.0
bor,10,536,34,11.512508832349345,2,1.0857945343721114
bor,10,537,18,293.3320099160787,1,1.0
bor,10,538,18,434.6147731229962,1,1.0
bor,10,539,19,173.47427283102374,2,1.0453496746775819
bor,10,540,18,229.00163484937448,1,1.0
bor,10,541,18,531.8835109056898,1,1.0
bor,10,541,21,68.88421491874062,3,1.6877453919056595
bor,10,541,29,36.709056613344906,4,3.048075161153598
bor,10,541,207,21.180926398896244,5,4.042746359940357
bor,10,542,18,81.64812147880625,1,1.0
bor,10,543,175,37.19766214027817,5,3.7187046679318496
bor,10,543,179,42.83067673746319,6,3.545537729262174
bor,10,544,82,7.16517878389506,4,1.6213241813471848
bor,10,544,90,7.304455932593387,5,1.6427678136113935
bor,10,544,91,7.50221787873534,6,1.8038591308752217
bor,10,545,122,34.43546170669934,7,2.900171195521399
bor,10,546,19,15.240364481783256,2,1.4187890698116596
bor,10,546,50,13.60116333886623,3,1.5360548386289383
bor,10,547,18,427.8167440441338,1,1.0
bor,10,548,18,151.70861254131097,1,1.0
bor,10,548,20,129.6644386699,2,1.013411326379001
bor,10,549,21,89.05578922735214,3,1.5277065764160562
bor,10,549,29,86.14941291571355,4,1.5075977872896815
bor,10,550,18,18.14025483472135,1,1.0
bor,10,551,18,48.272678783012864,1,1.0
bor,10,551,19,42.41931662449947,2,1.1055539357321296
bor,10,552,28,50.61507521330672,3,2.8956173024542635
bor,10,553,19,34.92661611889729,2,1.6820038816672127
bor,10,553,23,28.9370978018507,3,1.894911277930416
bor,10,554,20,23.77021003969473,2,1.7359186697216806
bor,10,555,20,12.939433437647763,2,1.5681287899948242
bor,10,556,18,205.63705968718398,1,1.0
bor,10,557,18,95.68553545859076,1,1.0
bor,10,558,18,557.0600837107189,1,1.0
bor,10,558,19,301.17469471720227,2,1.123124261570472
bor,10,558,21,142.815185909966,3,1.3799497233379334
bor,10,559,18,294.7685152875842,1,1.0
bor,10,560,19,155.02833081264123,2,1.3404052033587341
